1785442781.083535,2099089771.0
1785442781.497223,2099089771.0
1785442781.99736,2099441677.0
1785442782.497516,2099441677.0
1785442782.997666,2099958601.0
1785442783.497784,2099958601.0
1785442783.997951,2100475525.0
1785442784.498098,2100475525.0
1785442784.998237,2100992449.0
1785442785.498381,2100992449.0
1785442785.998518,2101509373.0
1785442786.498703,2101509373.0
1785442786.998885,2102026297.0
1785442787.499034,2102026297.0
1785442787.999153,2102541727.0
1785442788.499304,2102541727.0
1785442788.999435,2103058651.0
1785442789.499583,2103058651.0
1785442789.999733,2103575575.0
1785442790.499886,2103575575.0
1785442791.000023,2104092695.0
1785442791.500169,2104092695.0
1785442792.000306,2104609619.0
1785442792.500451,2104609619.0
1785442793.000588,2105125049.0
1785442793.500734,2105125049.0
1785442794.000887,2105641973.0
1785442794.501037,2105641973.0
1785442795.001198,2106157403.0
1785442795.501341,2106157403.0
1785442796.001476,2106674327.0
1785442796.501623,2106674327.0
1785442797.00171,2107191410.0
1785442797.501855,2107191410.0
1785442798.001991,2107708334.0
1785442798.502147,2107708334.0
1785442799.002278,2108225258.0
1785442799.502446,2108225258.0
1785442800.002589,2108740688.0
1785442800.502786,2108740688.0
1785442801.002938,2109257612.0
1785442801.503211,2109257612.0
1785442802.003368,2109774536.0
1785442802.503514,2109774536.0
1785442803.003658,2110291460.0
1785442803.503817,2110291460.0
1785442804.00395,2110806890.0
1785442804.504092,2110806890.0
1785442805.004241,2111323814.0
1785442805.504399,2111323814.0
1785442806.004543,2111840738.0
1785442806.504708,2111840738.0
1785442807.004835,2112357662.0
1785442807.505002,2112357662.0
1785442808.00514,2112874586.0
1785442808.505295,2112874586.0
1785442809.005421,2113390016.0
1785442809.505577,2113390016.0
1785442810.005746,2113906940.0
1785442810.505898,2113906940.0
1785442811.006057,2114423864.0
1785442811.506202,2114423864.0
1785442812.00635,2114940788.0
1785442812.506466,2114940788.0
1785442813.006613,2115457712.0
1785442813.506742,2115457712.0
1785442814.006909,2115973142.0
1785442814.50706,2115973142.0
1785442815.007198,2116490066.0
1785442815.507341,2116490066.0
1785442816.007441,2117006990.0
1785442816.507587,2117006990.0
1785442817.007729,2117523914.0
1785442817.50789,2117523914.0
1785442818.008022,2118040838.0
1785442818.508171,2118040838.0
1785442819.008321,2118556268.0
1785442819.508471,2118556268.0
1785442820.008619,2119073192.0
1785442820.508783,2119073192.0
1785442821.008935,2119588818.0
1785442821.509083,2119588818.0
1785442822.009235,2120105742.0
1785442822.509379,2120105742.0
1785442823.009527,2120622666.0
1785442823.509686,2120622666.0
1785442824.009835,2121139590.0
1785442824.50997,2121139590.0
1785442825.010132,2121655020.0
1785442825.510334,2121655020.0
1785442826.010464,2122171944.0
1785442826.510595,2122171944.0
1785442827.010744,2122689027.0
