1785439113.391417,7746125.0
1785439113.891596,7769351.0
1785439114.391736,7769351.0
1785439114.89189,8286275.0
1785439115.392056,8286275.0
1785439115.892198,8803199.0
1785439116.392301,8803199.0
1785439116.892457,9320123.0
1785439117.392611,9320123.0
1785439117.892738,9835553.0
1785439118.392901,9835553.0
1785439118.893079,10352477.0
1785439119.393228,10352477.0
1785439119.893384,10869401.0
1785439120.393531,10869401.0
1785439120.893687,11386325.0
1785439121.393842,11386325.0
1785439121.893984,11903249.0
1785439122.394157,11903249.0
1785439122.894311,12418679.0
1785439123.394471,12418679.0
1785439123.894621,12935603.0
1785439124.394723,12935603.0
1785439124.894881,13452527.0
1785439125.395036,13452527.0
1785439125.89519,13969451.0
1785439126.395342,13969451.0
1785439126.895487,14484881.0
1785439127.395649,14484881.0
1785439127.895786,15001805.0
1785439128.395938,15001805.0
1785439128.896076,15518729.0
1785439129.396289,15518729.0
1785439129.896425,16035849.0
1785439130.396539,16035849.0
1785439130.896715,16551279.0
1785439131.396849,16551279.0
1785439131.897005,17068203.0
1785439132.397158,17068203.0
1785439132.897319,17585127.0
1785439133.397466,17585127.0
1785439133.897619,18102051.0
1785439134.397839,18102051.0
1785439134.89797,18617481.0
1785439135.39812,18617481.0
1785439135.898236,19134405.0
1785439136.398371,19134405.0
1785439136.898512,19651488.0
1785439137.398674,19651488.0
1785439137.898829,20168412.0
1785439138.398984,20168412.0
1785439138.899125,20685336.0
1785439139.399279,20685336.0
1785439139.899412,21200766.0
1785439140.399564,21200766.0
1785439140.89973,21717690.0
1785439141.399884,21717690.0
1785439141.900043,22234614.0
1785439142.400199,22234614.0
1785439142.900331,22751538.0
1785439143.400477,22751538.0
1785439143.900618,23266968.0
1785439144.400764,23266968.0
1785439144.900895,23783892.0
1785439145.401039,23783892.0
1785439145.901171,24300816.0
1785439146.40132,24300816.0
1785439146.901443,24817740.0
1785439147.401591,24817740.0
1785439147.901715,25334664.0
1785439148.401862,25334664.0
1785439148.901989,25850094.0
1785439149.402146,25850094.0
1785439149.902227,26367018.0
1785439150.40237,26367018.0
1785439150.902491,26883942.0
1785439151.402652,26883942.0
1785439151.902781,27400866.0
1785439152.402928,27400866.0
1785439152.903044,27916296.0
1785439153.403198,27916296.0
1785439153.903353,28431726.0
1785439154.403498,28431726.0
1785439154.903662,28948650.0
1785439155.403826,28948650.0
1785439155.903984,29465574.0
1785439156.404131,29465574.0
1785439156.90429,29982498.0
1785439157.404441,29982498.0
1785439157.904594,30499422.0
1785439158.404748,30499422.0
1785439158.904903,31014852.0
1785439159.405052,31014852.0
1785439159.905206,31531972.0
1785439160.405363,31531972.0
1785439160.90553,32048896.0
1785439161.405688,32048896.0
1785439161.90584,32565820.0
1785439162.406055,32565820.0
1785439162.906209,33082744.0
1785439163.406342,33082744.0
1785439163.906497,33598174.0
1785439164.40666,33598174.0
1785439164.906809,34115098.0
1785439165.406932,34115098.0
1785439165.907087,34632022.0
1785439166.407245,34632022.0
1785439166.907398,35149105.0
1785439167.407543,35149105.0
1785439167.907695,35666029.0
1785439168.407932,35666029.0
1785439168.908077,36181459.0
1785439169.408244,36181459.0
1785439169.908394,36698383.0
1785439170.408539,36698383.0
1785439170.908705,37215307.0
1785439171.408854,37215307.0
1785439171.909011,37732231.0
1785439172.40916,37732231.0
1785439172.909311,38247661.0
1785439173.409465,38247661.0
1785439173.909605,38764585.0
1785439174.409728,38764585.0
1785439174.909881,39281509.0
1785439175.410038,39281509.0
1785439175.910196,39798433.0
1785439176.410345,39798433.0
